City,Cuisine,Name,Price,Rating,Region,Url,Year,Zip Code,Latitude,Longitude
Kleinwalsertal,Creative,Kilian Stuba,$$$$$,1,Austria,https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba,2019,87568,47.34858,10.17114
Hallwang,Classic cuisine,Pfefferschiff,$$$$$,1,Austria,https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff,2019,5300,47.83787,13.07917
Salzburg,Creative,Esszimmer,$$$$$,1,Austria,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer,2019,5020,47.80685,13.03409
Salzburg,Market cuisine,Carpe Diem,$$$$$,1,Austria,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem,2019,5020,47.80001,13.04006
Wien,Modern cuisine,Edvard,$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard,2019,1010,48.216503,16.36852
Wien,Modern cuisine,Das Loft,$$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft,2019,1020,48.21272,16.37931
Wien,Creative,Pramerl & the Wolf,$$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf,2019,1090,48.20945,16.37174
Wien,Classic cuisine,Walter Bauer,$$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer,2019,1010,48.20923,16.37672
Wien,Japanese,SHIKI,$$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki,2019,1010,48.204067,16.37098
Wien,Vegetarian,Tian,$$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/tian,2019,1010,48.20513,16.37456
Wien,Modern cuisine,aend,$$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend,2019,1010,48.18957,16.34115
Wien,Classic cuisine,Le Ciel by Toni Mörwald,$$$$$,1,Austria,https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald,2019,1010,48.20209,16.37156
South San Francisco,Contemporary,Chez TJ,$$$$,1,California,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj,2019,94041,37.39468,-122.08044
South San Francisco,Contemporary,Protégé,$$$,1,California,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege,2019,94301,37.427853,-122.14362
San Francisco,Contemporary,Madera,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera,2019,94025,37.42014,-122.21151
San Francisco,Contemporary,The Village Pub,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub,2019,94062,37.42897,-122.25178
South San Francisco,Contemporary,Plumed Horse,$$$$,1,California,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse,2019,95070,37.25648,-122.03537
San Francisco,Japanese,Wakuriya,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya,2019,94402,37.52114,-122.3366
San Francisco,Japanese,Sushi Yoshizumi,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi,2019,94401,37.565075,-122.3211
San Francisco,Indian,Rasa,$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa,2019,94010,37.577522,-122.345985
South San Francisco,Korean,Maum,$$$$,1,California,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum,2019,94101,37.72669,-122.414215
San Francisco,Californian,Al's Place,$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place,2019,94110,37.748924,-122.42013
San Francisco,Californian,Aster,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster,2019,94110,37.755054,-122.423134
San Francisco,Japanese,Omakase,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase,2019,94103,37.77077,-122.40298
San Francisco,Contemporary,Commonwealth,$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth,2019,94110,37.761395,-122.41946
San Francisco,Contemporary,Luce,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce,2019,94103,37.78194,-122.40498
San Francisco,American,Birdsong,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong,2019,94101,37.779495,-122.41048
San Francisco,International,In Situ,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ,2019,94103,37.785633,-122.40113
San Francisco,Moroccan,Mourad,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad,2019,94105,37.78695,-122.39987
San Francisco,Japanese,Hashiri,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri,2019,94103,37.783062,-122.40754
San Francisco,Contemporary,Angler,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler,2019,94101,37.793167,-122.39213
San Francisco,Contemporary,Rich Table,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table,2019,94102,37.774914,-122.42271
San Francisco,Thai,Kin Khao,$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao,2019,94102,37.785267,-122.40951
San Francisco,Contemporary,Michael Mina,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina,2019,94102,37.79349,-122.399574
San Francisco,Contemporary,Sons & Daughters,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters,2019,94108,37.79037,-122.40917
San Francisco,Chinese,Mister Jiu's,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius,2019,94108,37.79371,-122.406654
San Francisco,Contemporary,Nico,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico,2019,94101,37.795803,-122.40333
San Francisco,Japanese,jū-ni,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni,2019,94117,37.77672,-122.43886
San Francisco,Fusion,Keiko à Nob Hill,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill,2019,94109,37.793106,-122.41445
San Francisco,Californian,The Progress,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress,2019,94115,37.78371,-122.43282
San Francisco,American,State Bird Provisions,$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions,2019,94115,37.783737,-122.43283
San Francisco,Californian,Octavia,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia,2019,94109,37.787857,-122.42709
San Francisco,Italian,SPQR,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr,2019,94115,37.78732,-122.43375
San Francisco,Californian,Lord Stanley,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley,2019,94109,37.79592,-122.42208
San Francisco,Japanese,Kinjo,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo,2019,94109,37.79699,-122.422005
San Francisco,Californian,Sorrel,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel,2019,94101,37.788334,-122.44614
San Francisco,Contemporary,Gary Danko,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko,2019,94109,37.80599,-122.42066
San Francisco,French,Bar Crenn,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn,2019,94101,37.798435,-122.43581
San Francisco,Californian,Spruce,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce,2019,94118,37.78772,-122.45264
San Francisco,Japanese,Wako,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako,2019,94118,37.783035,-122.461525
San Francisco,Contemporary,Madcap,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap,2019,94960,37.974712,-122.56168
Monterey,Contemporary,Aubergine,$$$$,1,California,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine,2019,93921,36.55406,-121.924355
San Francisco,Japanese,Kenzo,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo,2019,94559,38.29924,-122.28928
San Francisco,Contemporary,La Toque,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque,2019,94573,38.30351,-122.28349
San Francisco,French,Bouchon,$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon,2019,94599,38.40258,-122.3619
San Francisco,Californian,Auberge du Soleil,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil,2019,94573,38.49199,-122.40534
San Francisco,Californian,Farmhouse Inn & Restaurant,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant,2019,95436,38.49039,-122.8835
Sacramento,Contemporary,The Kitchen,$$$$,1,California,https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371,2019,95825,38.58894,-121.41424
San Francisco,Contemporary,Madrona Manor,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor,2019,95448,38.60428,-122.88647
San Francisco,Californian,Harbor House,$$$$,1,California,https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house,2019,N/A,39.135876,-123.719444
Los Angeles,Japanese,Shin Sushi,$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi,2019,91436,34.15784,-118.49415
Los Angeles,Californian,Rustic Canyon,$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon,2019,90401,34.024952,-118.49118
Los Angeles,Contemporary,Dialogue,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue,2019,90401,34.01679,-118.49748
Los Angeles,Asian,Kato,$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato,2019,90025,34.041683,-118.460915
Los Angeles,Steakhouse,CUT,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418,2019,90212,34.067036,-118.401024
Los Angeles,Japanese,Nozawa Bar,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar,2019,90210,34.0683,-118.39849
Los Angeles,Japanese,Shunji,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji,2019,90064,34.028496,-118.45195
Los Angeles,Contemporary,Maude,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude,2019,90212,34.064346,-118.39904
Los Angeles,Japanese,Mori Sushi,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi,2019,90064,34.033398,-118.44229
Los Angeles,Contemporary,Trois Mec,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec,2019,90028,34.084255,-118.33851
Los Angeles,Italian,Osteria Mozza,$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza,2019,90028,34.08342,-118.338974
Los Angeles,Californian,Kali,$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali,2019,90028,34.083443,-118.32455
Los Angeles,Californian,Le Comptoir,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir,2019,90020,34.06354,-118.30057
Los Angeles,Japanese,Q Sushi,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/q-sushi,2019,90017,34.046883,-118.255844
Los Angeles,Japanese,Shibumi,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shibumi559644,2019,90014,34.044155,-118.256134
Los Angeles,Japanese,Hayato,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato,2019,90001,34.03311,-118.24265
Los Angeles,Chinese,Bistro Na's,$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s,2019,91780,34.104412,-118.07159
Los Angeles,Fusion,Orsa & Winston,$$$$,1,California,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/orsa-winston,2019,90013,33.92145,-118.275406
Costa Mesa,Mexican,Taco María,$$$,1,California,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/taco-maria,2019,92626,33.69475,-117.924965
Costa Mesa,Japanese,Hana re,$$$$,1,California,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re,2019,92626,33.67759,-117.886566
San Diego,Contemporary,Addison,$$$$,1,California,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison,2019,92130,32.939903,-117.20013
Chicago,Fusion,Parachute,$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/parachute,2019,60618,41.94483,-87.70638
Chicago,Contemporary,Goosefoot,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/goosefoot,2019,60625,41.96856,-87.69596
Chicago,Contemporary,Elizabeth,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elizabeth,2019,60625,41.969555,-87.688736
Chicago,Contemporary,EL Ideas,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/el-ideas,2019,60618,41.863,-87.68686
Chicago,Gastropub,Band of Bohemia,$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia,2019,60640,41.967308,-87.67477
Chicago,Contemporary,Schwa,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/schwa,2019,60662,41.90888,-87.66792
Chicago,Contemporary,Temporis,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/temporis,2019,N/A,41.898907,-87.66725
Chicago,Contemporary,Entente,$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/entente,2019,60657,41.93721,-87.6652
Chicago,Contemporary,Elske,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elske,2019,60607,41.884426,-87.66071
Chicago,Gastropub,Dusek's (Board & Beer),$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/dusek-s-board-beer,2019,60608,41.857853,-87.65757
Chicago,Contemporary,Roister,$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/roister,2019,60607,41.886658,-87.65187
Chicago,Contemporary,Boka,$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka,2019,60614,41.91363,-87.64806
Chicago,Contemporary,Blackbird,$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird,2019,60661,41.88423,-87.64356
Chicago,American,Sepia,$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/sepia,2019,60661,41.88394,-87.64247
Chicago,Contemporary,North Pond,$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/north-pond,2019,60614,41.9296,-87.63762
Chicago,French,Everest,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/everest,2019,60605,41.87597,-87.63212
Chicago,Mexican,Topolobampo,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/topolobampo,2019,60654,41.89047,-87.63085
Chicago,Italian,Spiaggia,$$$$,1,Chicago,https://guide.michelin.com/us/en/illinois/chicago/restaurant/spiaggia,2019,60611,41.90062,-87.62457
Rovinj,Creative,Monte,$$$$$,1,Croatia,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/monte,2019,52210,45.08279,13.631168
Lovran,Modern cuisine,Draga di Lovrana,$$$$$,1,Croatia,https://guide.michelin.com/hr/en/primorje-gorski-kotar/lovran/restaurant/draga-di-lovrana,2019,51415,45.275867,14.251401
Zagreb,Modern cuisine,Noel,$$$$$,1,Croatia,https://guide.michelin.com/hr/en/zagreb-region/zagreb/restaurant/noel,2019,10000,45.811054,15.988205
Šibenik,Modern cuisine,Pelegrini,$$$$$,1,Croatia,https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini,2019,22000,43.73603,15.888903
Dubrovnik,Modern cuisine,360º,$$$$$,1,Croatia,https://guide.michelin.com/hr/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA,2019,20000,42.641563,18.111523
Praha,Modern cuisine,Field,$$$$$,1,Czech Republic,https://guide.michelin.com/cz/en/prague/praha/restaurant/field,2019,110 00,50.0919,14.42193
Praha,Modern cuisine,La Degustation Bohême Bourgeoise,$$$$$,1,Czech Republic,https://guide.michelin.com/cz/en/prague/praha/restaurant/la-degustation-boheme-bourgeoise,2019,110 00,50.09115,14.42511
Aarhus,Modern cuisine,Gastromé,$$$,1,Denmark,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/gastrome,2019,8000,56.15788,10.20937
Aarhus,Modern cuisine,Domestic,$$$,1,Denmark,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/domestic,2019,8000,56.15893,10.212132
Aarhus,Modern cuisine,Substans,$$$,1,Denmark,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/substans,2019,8000,56.15415,10.20372
Aarhus,Creative,Frederikshøj,$$$$,1,Denmark,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/frederikshoj,2019,8000,56.12497,10.208638
Vejle,Modern cuisine,Me‚Mu,$$$,1,Denmark,https://guide.michelin.com/dk/en/vejle/restaurant/me%E2%80%9Amu,2019,7100,55.70901,9.53302
Fredericia,Modern cuisine,Ti Trin Ned,$$$,1,Denmark,https://guide.michelin.com/dk/en/southern-denmark/fredericia/restaurant/ti-trin-ned,2019,7000,55.56659,9.752689
Hørve,Creative,Slotskøkkenet,$$$$,1,Denmark,https://guide.michelin.com/dk/en/zealand/horve/restaurant/slotskokkenet,2019,4534,55.771236,11.390805
København,Modern cuisine,Søllerød Kro,$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/sollerod-kro,2019,2840,55.81325,12.49548
København,Danish,Jordnær,$$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/jordnaer,2019,2820,55.748226,12.541014
København,Modern cuisine,Relæ,$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/relae,2019,2200 N,55.693233,12.543222
København,Thai,Kiin Kiin,$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kiin-kiin,2019,2200 N,55.69188,12.55754
København,Modern cuisine,formel B,$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/formel-b,2019,1800 C,55.67031,12.53798
København,Modern cuisine,Kokkeriet,$$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kokkeriet,2019,1306 K,55.68768,12.58492
København,Modern cuisine,Clou,$$$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou,2019,2100 K,55.68342,12.58497
København,Modern cuisine,Marchal,$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/marchal,2019,1050 K,55.68034,12.58508
København,Classic French,Kong Hans Kælder,$$$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kong-hans-kaelder,2019,1070 K,55.6787,12.584003
København,Creative,Stud!o at The Standard,$$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/stud-o-at-the-standard,2019,1058 K,55.67799,12.59191
København,Modern cuisine,108,$$$,1,Denmark,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108,2019,1401 K,55.67785,12.5980835
